date,geoRegion,sex,entries,type_variant,pop,sumTotal,per100Persons,per100PersonsTotal,type,version,granularity,freq,prct
202110,TI,female,3633,sex,180350,31149,2.01,17.27,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed,0.545,54.50000000000001
202111,TI,female,2494,sex,180350,33643,1.38,18.65,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed,0.543,54.300000000000004
202112,TI,female,3947,sex,180350,37590,2.19,20.84,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed,0.52,52
202113,TI,female,4269,sex,180350,41859,2.37,23.21,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed,0.493,49.3
202114,TI,female,3742,sex,180350,45601,2.07,25.28,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed,0.494,49.4
202115,TI,female,6358,sex,180350,51959,3.53,28.81,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed,0.532,53.2
202116,TI,female,11514,sex,180350,63473,6.38,35.19,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed,0.549,54.900000000000006
202117,TI,female,12980,sex,180350,76453,7.2,42.39,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed,0.571,57.099999999999994
202118,TI,female,11610,sex,180350,88063,6.44,48.83,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed,0.544,54.400000000000006
202119,TI,female,9691,sex,180350,97754,5.37,54.2,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed,0.515,51.5
202120,TI,female,13655,sex,180350,111409,7.57,61.77,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed,0.539,53.900000000000006
202121,TI,female,13805,sex,180350,125214,7.65,69.43,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed,0.56,56.00000000000001
202122,TI,female,14566,sex,180350,139780,8.08,77.5,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed,0.523,52.300000000000004
202123,TI,female,10652,sex,180350,150432,5.91,83.41,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed,0.488,48.8
202124,TI,female,12687,sex,180350,163119,7.03,90.45,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed,0.496,49.6
202052,TI,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed,NA,NA
202053,TI,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed,0,0
202101,TI,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed,0,0
202102,TI,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed,0,0
202103,TI,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed,0,0
202104,TI,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed,0,0
202105,TI,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed,0,0
202106,TI,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed,0,0
202107,TI,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed,0,0
202108,TI,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed,0,0
202109,TI,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed,0,0
202110,TI,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed,0,0
202111,TI,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed,0,0
202112,TI,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed,0,0
202113,TI,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed,0,0
202114,TI,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed,0,0
202115,TI,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed,0,0
202116,TI,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed,0,0
202117,TI,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed,0,0
202118,TI,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed,0,0
202119,TI,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed,0,0
202120,TI,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed,0,0
202121,TI,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed,0,0
202122,TI,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed,0,0
202123,TI,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed,0,0
202124,TI,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed,0,0
202052,UR,male,0,sex,18739,0,0,0,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed,NA,NA
202053,UR,male,0,sex,18739,0,0,0,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed,NA,NA
202101,UR,male,143,sex,18739,143,0.76,0.76,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed,0.392,39.2
202102,UR,male,187,sex,18739,330,1,1.76,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed,0.437,43.7
202103,UR,male,233,sex,18739,563,1.24,3,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed,0.513,51.300000000000004
202104,UR,male,422,sex,18739,985,2.25,5.26,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed,0.447,44.7
202105,UR,male,324,sex,18739,1309,1.73,6.99,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed,0.456,45.6
202106,UR,male,277,sex,18739,1586,1.48,8.46,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed,0.483,48.3
202107,UR,male,304,sex,18739,1890,1.62,10.09,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed,0.504,50.4
202108,UR,male,201,sex,18739,2091,1.07,11.16,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed,0.429,42.9
202109,UR,male,380,sex,18739,2471,2.03,13.19,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed,0.47,47
202110,UR,male,378,sex,18739,2849,2.02,15.2,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed,0.467,46.7
202111,UR,male,179,sex,18739,3028,0.96,16.16,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed,0.494,49.4
202112,UR,male,415,sex,18739,3443,2.21,18.37,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed,0.368,36.8
202113,UR,male,391,sex,18739,3834,2.09,20.46,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed,0.482,48.199999999999996
202114,UR,male,394,sex,18739,4228,2.1,22.56,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed,0.451,45.1
202115,UR,male,577,sex,18739,4805,3.08,25.64,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed,0.418,41.8
202116,UR,male,551,sex,18739,5356,2.94,28.58,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed,0.467,46.7
202117,UR,male,734,sex,18739,6090,3.92,32.5,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed,0.479,47.9
202118,UR,male,1444,sex,18739,7534,7.71,40.2,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed,0.516,51.6
202119,UR,male,683,sex,18739,8217,3.64,43.85,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed,0.49,49
202120,UR,male,1292,sex,18739,9509,6.89,50.74,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed,0.534,53.400000000000006
202121,UR,male,774,sex,18739,10283,4.13,54.87,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed,0.522,52.2
202122,UR,male,1787,sex,18739,12070,9.54,64.41,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed,0.553,55.300000000000004
202123,UR,male,1043,sex,18739,13113,5.57,69.98,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed,0.509,50.9
202124,UR,male,1182,sex,18739,14295,6.31,76.28,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed,0.558,55.800000000000004
202052,UR,female,0,sex,17964,0,0,0,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed,NA,NA
202053,UR,female,0,sex,17964,0,0,0,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed,NA,NA
202101,UR,female,222,sex,17964,222,1.24,1.24,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed,0.608,60.8
202102,UR,female,241,sex,17964,463,1.34,2.58,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed,0.563,56.3
202103,UR,female,221,sex,17964,684,1.23,3.81,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed,0.487,48.699999999999996
202104,UR,female,522,sex,17964,1206,2.91,6.71,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed,0.553,55.300000000000004
202105,UR,female,387,sex,17964,1593,2.15,8.87,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed,0.544,54.400000000000006
202106,UR,female,296,sex,17964,1889,1.65,10.52,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed,0.517,51.7
202107,UR,female,299,sex,17964,2188,1.66,12.18,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed,0.496,49.6
202108,UR,female,268,sex,17964,2456,1.49,13.67,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed,0.571,57.099999999999994
202109,UR,female,428,sex,17964,2884,2.38,16.05,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed,0.53,53
202110,UR,female,432,sex,17964,3316,2.4,18.46,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed,0.533,53.300000000000004
202111,UR,female,183,sex,17964,3499,1.02,19.48,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed,0.506,50.6
202112,UR,female,713,sex,17964,4212,3.97,23.45,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed,0.632,63.2
202113,UR,female,421,sex,17964,4633,2.34,25.79,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed,0.518,51.800000000000004
202114,UR,female,480,sex,17964,5113,2.67,28.46,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed,0.549,54.900000000000006
202115,UR,female,804,sex,17964,5917,4.48,32.94,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed,0.582,58.199999999999996
202116,UR,female,630,sex,17964,6547,3.51,36.45,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed,0.533,53.300000000000004
202117,UR,female,798,sex,17964,7345,4.44,40.89,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed,0.521,52.1
202118,UR,female,1354,sex,17964,8699,7.54,48.42,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed,0.484,48.4
202119,UR,female,711,sex,17964,9410,3.96,52.38,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed,0.51,51
202120,UR,female,1126,sex,17964,10536,6.27,58.65,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed,0.466,46.6
202121,UR,female,709,sex,17964,11245,3.95,62.6,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed,0.478,47.8
202122,UR,female,1447,sex,17964,12692,8.05,70.65,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed,0.447,44.7
202123,UR,female,1005,sex,17964,13697,5.59,76.25,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed,0.491,49.1
202124,UR,female,938,sex,17964,14635,5.22,81.47,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed,0.442,44.2
202052,UR,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed,NA,NA
202053,UR,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed,NA,NA
202101,UR,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed,0,0
202102,UR,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed,0,0
202103,UR,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed,0,0
202104,UR,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed,0,0
202105,UR,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed,0,0
202106,UR,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed,0,0
202107,UR,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed,0,0
202108,UR,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed,0,0
202109,UR,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed,0,0
202110,UR,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed,0,0
202111,UR,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed,0,0
202112,UR,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed,0,0
202113,UR,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed,0,0
202114,UR,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed,0,0
202115,UR,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed,0,0
202116,UR,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed,0,0
202117,UR,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed,0,0
202118,UR,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed,0,0
202119,UR,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed,0,0
202120,UR,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed,0,0
202121,UR,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed,0,0
202122,UR,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed,0,0
202123,UR,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed,0,0
202124,UR,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed,0,0
202052,VD,male,0,sex,395189,0,0,0,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed,NA,NA
202053,VD,male,31,sex,395189,31,0.01,0.01,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed,0.326,32.6
202101,VD,male,116,sex,395189,147,0.03,0.04,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed,0.426,42.6
202102,VD,male,2518,sex,395189,2665,0.64,0.67,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed,0.474,47.4
202103,VD,male,4246,sex,395189,6911,1.07,1.75,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed,0.418,41.8
202104,VD,male,5239,sex,395189,12150,1.33,3.07,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed,0.448,44.800000000000004
202105,VD,male,5380,sex,395189,17530,1.36,4.44,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed,0.452,45.2
202106,VD,male,6743,sex,395189,24273,1.71,6.14,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed,0.435,43.5
202107,VD,male,5880,sex,395189,30153,1.49,7.63,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed,0.457,45.7
202108,VD,male,5321,sex,395189,35474,1.35,8.98,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed,0.441,44.1
202109,VD,male,4990,sex,395189,40464,1.26,10.24,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed,0.434,43.4
202110,VD,male,4568,sex,395189,45032,1.16,11.4,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed,0.428,42.8
202111,VD,male,8270,sex,395189,53302,2.09,13.49,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed,0.453,45.300000000000004
202112,VD,male,8690,sex,395189,61992,2.2,15.69,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed,0.445,44.5
202113,VD,male,7424,sex,395189,69416,1.88,17.57,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed,0.451,45.1
202114,VD,male,6585,sex,395189,76001,1.67,19.23,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed,0.431,43.1
202115,VD,male,7554,sex,395189,83555,1.91,21.14,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed,0.434,43.4
202116,VD,male,14981,sex,395189,98536,3.79,24.93,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed,0.473,47.3
202117,VD,male,18415,sex,395189,116951,4.66,29.59,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed,0.482,48.199999999999996
202118,VD,male,21026,sex,395189,137977,5.32,34.91,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed,0.486,48.6
202119,VD,male,19454,sex,395189,157431,4.92,39.84,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed,0.487,48.699999999999996
202120,VD,male,24455,sex,395189,181886,6.19,46.03,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed,0.483,48.3
202121,VD,male,26226,sex,395189,208112,6.64,52.66,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed,0.486,48.6
202122,VD,male,31835,sex,395189,239947,8.06,60.72,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed,0.497,49.7
202123,VD,male,30513,sex,395189,270460,7.72,68.44,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed,0.503,50.3
202124,VD,male,27076,sex,395189,297536,6.85,75.29,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed,0.502,50.2
202052,VD,female,0,sex,409909,0,0,0,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed,NA,NA
202053,VD,female,64,sex,409909,64,0.02,0.02,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed,0.674,67.4
202101,VD,female,156,sex,409909,220,0.04,0.05,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed,0.574,57.4
202102,VD,female,2789,sex,409909,3009,0.68,0.73,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed,0.526,52.6
202103,VD,female,5913,sex,409909,8922,1.44,2.18,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed,0.582,58.199999999999996
202104,VD,female,6451,sex,409909,15373,1.57,3.75,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed,0.552,55.2
202105,VD,female,6515,sex,409909,21888,1.59,5.34,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed,0.548,54.800000000000004
202106,VD,female,8752,sex,409909,30640,2.14,7.47,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed,0.565,56.49999999999999
202107,VD,female,6998,sex,409909,37638,1.71,9.18,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed,0.543,54.300000000000004
202108,VD,female,6740,sex,409909,44378,1.64,10.83,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed,0.559,55.900000000000006
202109,VD,female,6508,sex,409909,50886,1.59,12.41,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed,0.566,56.599999999999994
202110,VD,female,6102,sex,409909,56988,1.49,13.9,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed,0.572,57.199999999999996
202111,VD,female,10000,sex,409909,66988,2.44,16.34,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed,0.547,54.7
202112,VD,female,10821,sex,409909,77809,2.64,18.98,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed,0.555,55.50000000000001
202113,VD,female,9052,sex,409909,86861,2.21,21.19,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed,0.549,54.900000000000006
202114,VD,female,8702,sex,409909,95563,2.12,23.31,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed,0.569,56.89999999999999
202115,VD,female,9851,sex,409909,105414,2.4,25.72,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed,0.566,56.599999999999994
202116,VD,female,16709,sex,409909,122123,4.08,29.79,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed,0.527,52.7
202117,VD,female,19800,sex,409909,141923,4.83,34.62,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed,0.518,51.800000000000004
202118,VD,female,22273,sex,409909,164196,5.43,40.06,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed,0.514,51.4
202119,VD,female,20503,sex,409909,184699,5,45.06,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed,0.513,51.300000000000004
202120,VD,female,26195,sex,409909,210894,6.39,51.45,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed,0.517,51.7
202121,VD,female,27722,sex,409909,238616,6.76,58.21,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed,0.514,51.4
202122,VD,female,32228,sex,409909,270844,7.86,66.07,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed,0.503,50.3
202123,VD,female,30141,sex,409909,300985,7.35,73.43,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed,0.497,49.7
202124,VD,female,26871,sex,409909,327856,6.56,79.98,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed,0.498,49.8
202052,VD,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed,NA,NA
202053,VD,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed,0,0
202101,VD,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed,0,0
202102,VD,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed,0,0
202103,VD,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed,0,0
202104,VD,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed,0,0
202105,VD,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed,0,0
202106,VD,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed,0,0
202107,VD,unknown,2,sex,NA,2,NA,NA,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed,0,0
202108,VD,unknown,0,sex,NA,2,NA,NA,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed,0,0
202109,VD,unknown,0,sex,NA,2,NA,NA,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed,0,0
202110,VD,unknown,0,sex,NA,2,NA,NA,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed,0,0
202111,VD,unknown,2,sex,NA,4,NA,NA,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed,0,0
202112,VD,unknown,0,sex,NA,4,NA,NA,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed,0,0
202113,VD,unknown,3,sex,NA,7,NA,NA,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed,0,0
202114,VD,unknown,0,sex,NA,7,NA,NA,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed,0,0
202115,VD,unknown,0,sex,NA,7,NA,NA,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed,0,0
202116,VD,unknown,0,sex,NA,7,NA,NA,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed,0,0
202117,VD,unknown,2,sex,NA,9,NA,NA,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed,0,0
202118,VD,unknown,3,sex,NA,12,NA,NA,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed,0,0
202119,VD,unknown,2,sex,NA,14,NA,NA,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed,0,0
202120,VD,unknown,5,sex,NA,19,NA,NA,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed,0,0
202121,VD,unknown,0,sex,NA,19,NA,NA,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed,0,0
202122,VD,unknown,4,sex,NA,23,NA,NA,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed,0,0
202123,VD,unknown,3,sex,NA,26,NA,NA,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed,0,0
202124,VD,unknown,8,sex,NA,34,NA,NA,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed,0,0
202052,ZG,male,112,sex,64594,112,0.17,0.17,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed,0.463,46.300000000000004
202053,ZG,male,38,sex,64594,150,0.06,0.23,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed,0.317,31.7
202101,ZG,male,113,sex,64594,263,0.17,0.41,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed,0.366,36.6
202102,ZG,male,715,sex,64594,978,1.11,1.51,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed,0.487,48.699999999999996
202103,ZG,male,1991,sex,64594,2969,3.08,4.6,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed,0.44,44
202104,ZG,male,349,sex,64594,3318,0.54,5.14,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed,0.483,48.3
202105,ZG,male,418,sex,64594,3736,0.65,5.78,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed,0.449,44.9
202106,ZG,male,627,sex,64594,4363,0.97,6.75,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed,0.495,49.5
202107,ZG,male,1904,sex,64594,6267,2.95,9.7,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed,0.45,45
202108,ZG,male,833,sex,64594,7100,1.29,10.99,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed,0.449,44.9
202109,ZG,male,897,sex,64594,7997,1.39,12.38,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed,0.494,49.4
202110,ZG,male,308,sex,64594,8305,0.48,12.86,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed,0.445,44.5
202111,ZG,male,947,sex,64594,9252,1.47,14.32,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed,0.47,47
202112,ZG,male,1285,sex,64594,10537,1.99,16.31,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed,0.475,47.5
